ID,Title,Location,Salary,Summary
41df7ba218761fb7,Charging  -  Charging  Intern  (6  Months  Con...,Tesla  서울,,"MS  Office  (Word,  Excel,  Powerpoint)  Proficiency  in  Sketch  Up,  Python  is  preferred  Proven  analytical  or  programming  background..."
de8dda97b31b027d,Deep  Learning  Engineer  Intern,Intel  4.1  서울,,optimization  strategies  Programming  skills  with  Python/C++  Experience  working  with  one  or  more  deep  learning  frameworks...
0f7993638aee82bd,Deep  Learning  Researcher  (Intern),Qualcomm  Korea  YH  서울,,"Adversarial  attacks,  examples  Minimum  Qualifications  •  Python  Programming  •  Deep  learning  with  hands-on  experience  of  deep..."
0c4a502533e74aac,"Research  Intern,  2021",Google  4.3  서울,,"Algorithmic  Foundations  of  Optimization.  Experience  with  Python,  C++  and  other  general  purpose  program  languages.  Preferred..."
55584c627df1acaa,데이터  분석가/사이언티스트(신입/인턴  가능),쏘카  제주도  제주,,"Sheet)  등  데이터  분석  도구를  원활히  다루시거나,  앞으로  원활히  다루고자  하는  의지가  높으신  분  •  Python,  R  등의  프로그래밍  언어  혹은  데이터  분석  언어를  1개  이상  능숙하게  사용  가능하신  분  전형절차  서류..."
ccd4f5407a32ba6a,Data  Scientist,Boston  Consulting  Group  4.2  서울,,"analysis  a  plus,  Programming...  scripting  exp.:  eg.  Python,  C#,  VBA,  Java,  Perl,  etc.  Experience  in  applied  analytics..."
645e3b85513f69f6,포항공과대학교  포항가속기연구소  정규직  직원,포항공대가속기연구소  포항  남구,,"개발  경험  보유자  기술직  EUV  가속기  제어  ○명  [필수자격]  -  전문학사  학위자  이상  -  C,  C++,  Python,  GUI  program  사용  가능자  -  Linux  사용  가능자  -  TOEIC  기준  650점,  TOEFL..."
adfabdc55940347c,"Python  신입/경력  정규직,  계약직",에이피에스티  서울  강서구,,인터넷·IT·통신·모바일·게임>응용프로그래머>  Python
3d0cc83899a9b37f,[개발]CI/CD  엔지니어(정규직),위메프  2.8  대한민국,,"배포  경험이  있는  분  [우대사항]  -  kubernetes  기반  서비스  운영경험이  있는  분  -  JAVA,  python  등  웹어플리케이션용  개발언어  1개  이상  경험이  있는  분  -  네트워크,  리눅스  기반  관련  지식  보유한  분..."
59a1d122027a7bbd,디지털  마케팅  신입사원,LG유플러스  3.8  서울특별시,,"모션  기획/운영  및  모바일  페이지  기획  ,  SQL,  Google  Analystics  등  데이터  분석  역량  ③  Python(웹크롤링  데이터  분석),  GA를  통한  데이터  수집,  GTM활용  및  분석,  HTML프로그래밍  역량  -  자격..."
dfb20fa220f3c478,"빅데이터,  인공지능(AI)  외  신입/경력  인턴",스칼라웍스  대한민국,,인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>  Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>딥러닝
387c6b57b19a4825,[다음포털]  카카오  콘텐츠  데이터(엔지니어/사이언티스트/모델러)  모집,카카오  4.0  대한민국,,"및  인사이트  도출  모델  평가를  위한  평가  지표  개발  지원자격  팀  커뮤니케이션이  원활하신  분  R,  Python으로  능숙한  프로그래밍이  가능하신  분  TensorFlow/Keras,  PyTorch,  sklearn,  Spark..."
7ade77cb94b015df,춘천성심병원  인공지능센터  채용  공고,한림대학교춘천성심병원  강원도  춘천,,데이터  구축  및  관리  데이터  수집  파이프라인  구축  및  표준화  데이터  분석  및  python  코딩  CDM  매핑  관련  업무  석사  학위  취득자  python  딥러닝  코딩  가능자  CDM  경험자  우대  서버관리  경험자  우대  계약직  2...
ab38178e6071aa0f,"Engr,  Apps  Dev  2",KLA-Tencor  대한민국,,"working  effectively  with  different  cultures.  Matlab/  Python  experience  is  a  plus.  We  offer  a  competitive,  family  friendly..."
4cd34228af5013fd,DGIST  2019년  제1차  계약직원  공개채용  공고,대구경북과학기술원  대구  현풍면,,"우수자(SPSS,  R  등  통계패키지)  외국어(영어)  구사  능력  우수자  Programming(MATLAB,  Python,  C/C++  등)  가능자  ·  근무기간  :  2019.3.11.~2020.3.10.  ※  단,  재계약  평가에..."
4adac8923476d038,프랭클린템플턴투신운용  Junior  Trader  (Quant  base  필수...,프랭클린템플턴투신  대한민국,,"object-oriented  programming  and  intermediate  programming  proficiency  in  Python,  R  or  MATLAB,  and  SQL  are  essential.  Licenses..."
00b2349c03e0ce39,"함께할  프로그래머  개발자  (응용소프트웨어,  Python,  C++,  C#,...",센싱플러스  포항  북구,"연봉  30,000,000원  -  55,000,000원","직무내용]  연구과제를  수행하기  위해  필요한  프로그램을  작성하는  업무를  합니다.유니티를  활용한  시뮬레이션  프로그램  작성이나  디지털트윈  HMI  개발.통신  인터페이스  기능,  펌웨어  데이터  대시보드  프로그램  작성예지정보  표현  어플리..."
18f193ae5fb46d04,[한화생명]  데이터  리서치/트레이딩(퀀트)  인턴  모집  (체험형),한화그룹  4.2  서울,,"석사  이상(자연계열,  금융계열  전공자  우대)  -  데이터  관리  및  처리에  대한  높은  이해도  -  SQL,  Python,  C++  등  프로그래밍  언어를  통한  데이터  분석  능력  -  외국어(영어)  능력  우수자  0  본사  (63빌딩..."
6203061bca6094ec,Data  Analyst,뱅크샐러드  서울  영등포구,,"가지신  분  Business  Intelligence  시스템  및  비즈니스  리포팅  툴의  활용  능력  프로그래밍  언어(  Python/R,  etc)를  활용하여  데이터  분석이  가능하신  분  더  나은  데이터  기반  서비스를  만들기  위해  동료들과..."
399dae71a418db95,(주)엘솔루  서비스기획  관리자,㈜엘솔루  서울,,통신·모바일·게임>웹프로그래머>HTML·DHTML·mHTML|인터넷·IT·통신·모바일·게임>웹프로그래머>  Python|재무·회계·경리>세무·회계>회계|재무·회계·경리>세무·회계>전산회계|재무·회계·경리>세무·회계>회계감사
7bb7412bddcd3783,[연계/무료교육]  2021년  소프트웨어  개발자  양성과정  교육생,한국소프트웨어기술진흥협회  서울  송파구,,통신·모바일·게임>빅데이터·AI(인공지능)>데이터분석|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>  Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>빅데이터...
c0db3733e8a04919,(주)엘솔루  R&D본부  ASR팀  개발직,㈜엘솔루  서울,,"제공  [필수사항]  ㆍ프로그래밍에  재능  및  열정이  있는  자  ㆍJava,  Python  중  하나  이상의  언어사용자  ㆍWeb  개발능력  ㆍ리눅스  사용  경험자...  머신러닝(ML)|인터넷·IT·통신·모바일·게임>응용프로그래머>  Python"
c16db6828cb26848,"자바스크립트,  Python  신입/경력  정규직",데이터누리  서울  강서구,,"(주)데이터누리  자바스크립트,  Python  신입/경력  정규직  채용  모집부문  및  자격요건  담당업무  자격요건  인원  JAVA  /  Python  개발  [자격요건]경력...  래머>자바스크립트|인터넷·IT·통신·모바일·게임>응용프로그래머>  Python"
7d155eed9eceae77,[빅데이터  분석]  인턴,레드테이블  서울  종로구,"월급  2,000,000원","음식.관광  분야에  배경지식을  갖추신  분  Python,  R,  SQL,  통계프로그램...  서서류전형,  면접전형/  우대사항음식.관광  분야에  배경지식을  갖추신  분  Python,  R,  SQL,  통계프로그램  등을  활용하여  데이터  정제,  분석,  모델..."
14d562d10c215572,"PHP,  Python  신입/경력  정규직",비즈부스터  서울  금천구,,"주식회사  비즈부스터  PHP,  Python  개발자  채용  모집부문  및  자격요건  담당업무  자격요건  인원  [담당업무]*당사의  서비스(비즈탑)  솔루션  및  서비...  프로그래머>PHP  |인터넷·IT·통신·모바일·게임>웹프로그래머>  Python"
358b9f0d03acadc1,(주)엘솔루  웹  개발자,㈜엘솔루  서울,,Stack  개발  유경험자.  Javascript  /  React  /  Python  /  NodeJS  개발  유경험자  Node.js  개발  유경험자  HTML  5...  ㆍJavascript  /  React  /  Python  /  인터넷·IT·통신...
5a3ebf1d042e067d,[신한금융투자]  데이터사이언스팀  인턴,신한금융투자  서울  영등포구,,"희망합니다.  지원버튼을  클릭  하시면  기업  홈페이지로  이동  합니다.  직무/산업  직무별(직종)  웹프로그래머SQL,  Python  응용프로그래머전산전공,  Java  인공지능(AI).빅데이터클라우드,  DataAnalysis  산업별(업종..."
47c2869ac54021c6,2021년  6월  경력사원  (VR/3D  개발자),LG에너지솔루션  청주  오창읍,,Reality)  컨텐츠  개발  필수사항  -  Unity기반  3D컨텐츠(동작  모델링)  프로그래밍  가능자  또는  Python  기반  3D  컨텐츠  구동  로직  개발  가능자  우대사항  -  LG그룹  VR/3D  컨텐츠  개발  경험자  우대  1)  학위...
71c47ac87bb4087e,기술  인턴  인공지능  응용  연구/개발  인턴,써로마인드로보틱스  서울  관악구,,"6개월)  (협의)  *모집  절차:  서류  à인터뷰(오프라인)  *지원  자격:  프로그래밍  언어  활용  능력:  Python,  C,  C++  중  1가지  이상  데이터구조,  알고리즘  과목  이수  머신러닝과  딥러닝의  기본  개념  이해  머신러닝..."
1a5921b26b0fd291,[진행중]  우리은행  AI사업부  전문직(인공지능(AI)  모델링  및  기획)...,우리은행  4.5  서울  회현동,,"알고리즘  설계/검증  및  성능  개선  업무  경력  보유  -  인공지능  포함  디지털  서비스  기획  경험자  -  Python,  R  등  프로그래밍  활용  역량  보유  -  은행,  카드,  보험  등  금융  분야  프로젝트  리더  경험자  우대..."
2b724bcab9e3aee5,Python  개발  프리랜서,대성산업  3.0  서울,,"0명  주요업무  -.  시스템  개발  및  운영  -.  시스템  분석/설계  -.  프로그램  개발  지원자격  [자격요건]  -  Python,  Django  Framework  기본지식  -  HTML/Javascript/jQuery/CSS  기본  지식..."
e4e7e2e0d73f981f,Data  Scientist,Barbaricum  경기도  평택,,"Tools,  and  Techniques  Demonstrated  proficiency  with  R  or  Python,  and  SQL  to  manipulate  data  and  draw  insights  from  large..."
128e59e684c99095,Operation  Buyer(Contractor),Edwards  Korea  Ltd  충청남도  천안,,"programming  languages  or  statistical  software  –  ex)  C++,  Python,  VBA,  R,  MATLAB,  Minitab,  SPC  Start  a  journey  towards..."
605561cceb1d698c,(대기업)  Data  분석  및  개발,인코리아  프로페셔널  성남  분당구,,"팀원,  대리,  과장  [자격요건]경력사항:  신입,  경력(12년  이하)-  Python  개발경험  (2년  이상  우대)  -  이미지  또는  시계열  데이터  이해가능...  게임>빅데이터·AI(인공지능)>  Python|인터넷·IT·통신·모바일·게임..."
8af2e47298c6f85b,SAP  HANA  Quality  Specialist,SAP  4.3  서울,,"discipline  Preferred  skills  Knowledge  of  LINUX  Knowledge  of  Python/shell-Scripting,  C/C++  Using  C++-Debuggers  (like  GDB..."
89f3e10d77a126bf,Field  Service  Engineer,Nearfield  Instruments  경기도  용인,,"troubleshooting.  Preferably  to  have  coding  capability  (Matlab,  Python...etc...  data  analysis,  visualization,  and  algorithm..."
aeb47694b1e660ff,[L'Oreal  Korea]  Data  Analyst,L'Oreal  4.1  서울,,achieve  target  outcomes  Proficiency  in  SQL  and  one  of  Python  or  R  Strong  understanding  and  hands-on  experience  in  data...
4bfb17b42e2d7728,Field  Algorithm  Engineer,Nova  Measuring  Instruments  경기도  화성,,long  periods  of  time  (up  to  1  month  each  time).  Programming  –  python  proficient.  Machine  learning  and  data  science  experience...
a4b496c7f5a5aeb7,Python  웹  개발자,코리아뉴스와이어  서울  중구,,지원자격  경력  경력  (4년이상)  학력  학력무관  성별  무관  기타  담당업무  Python  웹  개발자  채용  커리어  양식  지원  상세모집요강  접수기간/방법  지원방법  커리어  양식  지원  아직  커리어에  이력서를  등록하지  않으셨다면...
bca74f8f09d404ad,주식  투자  분야  PYTHON  백엔드  개발자,주)씽크풀  서울  영등포구,,통신·모바일·게임>빅데이터·AI(인공지능)>빅데이터|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>  Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>머신러닝|인터넷·IT·통신·모바일·게임>데이터베이...
3a30d4c7e59435c7,제주  국제학교  영어교육도시  위치  컴퓨터  전문  교육기관,스마트에듀학원  서귀포  서귀포시,,"2년수료증  제출가능자-  컴퓨터  전공,  디자인전공자  우대-  엔트리,  스크래치  블럭코딩,  PPT  강사  1명-  Python,  Java,  C언어와  같은  프로그램  강사  1명-  포토샵,  일러스트,  프리미어  강사  1명-  디지털아트,  라인..."
754be9e3d78fa802,2021년  상반기  R&D  개발자  (병역특례  가능/경력  무관),네오스텍  인천  연수구,,"담당업무:  -  블루투스  메시  기반  위치  추적  솔루션  개발  -  상기  솔루션의  임베디드  펌웨어  개발  -  C(필수),  Python,  Javascript  프로그래밍  언어  사용  -  기술  지원  [자격요건]  경력사항:  무관  (신입도  지원..."
d41bc3797321bc87,Brion  Field  Application  Engineer,ASML  대한민국,,Linux/Unix  OS  -  Preferredto  have  high-level  programming  skill  for  python  and  lualanguage.  *Working  Location  :  Icheon
bfaeba8c0f81b11c,Threat  Hunter  Team  Lead,Ensign  InfoSecurity  대한민국,,"programming  and  scripting,  e.g.  Java,  .NET  Programming,  Python  &  PERL  scripting,  etc.  Possession  of  excellent  presentation..."
8248de2f3c41ef06,Data  Analyst,Barbaricum  경기도  평택,,"3  years  of  experience.  Documented  proficiency  with  R  or  Python,  and  SQL  to  manipulate  data  and  draw  insights  from  large..."
20abdd225641e77a,"Software  QA  infotainment  test  engineer,...",Tesla  경기도  성남,,"one  or  more  scripting  languages...  Perl,  Ruby,  Python,  or  Bash  Passionate  about  troubleshooting  failures  to  determine..."
23be9bed60656b8a,2021년  보로노이(주)  AI연구원  수시,보로노이  인천  연수구,,"다양한  예측  모델  연구-  합성,  바이오  연구자들과  공동  기술연구  및  개발[자격요건]-  화학,  수학  전공자-  Python  프로그래밍  [우대사항]-  인공지능  모델  유경험자  우대  [근무시간  및  형태]  주  5일  근무  (오전)  9시..."
7cb5c3076d1701db,"Field  Applications  Engineer,  Audio",Dolby  서울,,"High  level  or  detailed  knowledge  of  SOC  design.  C/C++,  python  coding  skills.  Knowledge  of  music,  audio/video  production..."
bfe0f5ac4f32ec89,추천  통계분석/데이터사이언티스트,카카오  4.0  성남  판교역,,"통계,  수학  관련  분야의  석사  또는  박사  학위  소지자  숙련된  데이터분석  능력  데이터  사이언스를  위한  언어(  Python/R)  를  하나  이상  능숙하게  다룰  수  있으신  분  분석  결과를  설득력있게  전달할  수  있는  분  우대사항..."
1930521e91e9801b,HANA  Development  Support  Quality  Enginee...,SAP  4.3  서울,,"database  architecture  and  SQL  Knowledge  of  LINUX  Knowledge  of  Python/shell-Scripting,  C/C++  Using  C++-Debuggers  (like  GDB..."
bfe0f5ac4f32ec89,추천  통계분석/데이터사이언티스트,카카오  4.0  성남  판교역,,"통계,  수학  관련  분야의  석사  또는  박사  학위  소지자  숙련된  데이터분석  능력  데이터  사이언스를  위한  언어(  Python/R)  를  하나  이상  능숙하게  다룰  수  있으신  분  분석  결과를  설득력있게  전달할  수  있는  분  우대사항..."
1930521e91e9801b,HANA  Development  Support  Quality  Enginee...,SAP  4.3  서울,,"database  architecture  and  SQL  Knowledge  of  LINUX  Knowledge  of  Python/shell-Scripting,  C/C++  Using  C++-Debuggers  (like  GDB..."
3d8904001ccf0a04,SK  M&Service  검색서비스  및  데이터  시각화  개발/운영  경력직  구...,SK  M&Service  서울특별시,,"사고,  긍정적  마인드  보유  우대  Machine  Learning개발  경험자(Text  Analysis중심)  Python  개발  경험자  기타  공통사항  -  병역필  또는  면제자로  해외여행에  결격사유가  없는  자  -  지원  직무..."
ac9068957c550cb3,데이터  전문가(모델러/분석가/엔지니어)  모집,카카오  4.0  성남  판교역,,대용량  데이터를  효율적으로  사용하기  위한  기반  데이터  가공  지원자격  데이터  사이언스를  위한  언어(R/  Python/Scala)  및  도구(scikit-learn/Spark  MLlib/Tensorflow/Pytorch  등)를...
55a19c92c845685e,Developer  /  Designer  recruit,마이뮤직테이스트  서울  논현동,,"language  (i.e  Python,  Ruby,  Java,  .Net...  High  proficiency  in  Python...  knowledge...  least  one  Python  web  framework..."
c2f5f53dc48263eb,Deep  Learning  Researcher  –  On-device  AI...,Qualcomm  Korea  YH  서울,,"experiences  •  Algorithm  implementation  experiences  using  python  with  deep  learning  platform,  e.g.  PyTorch,  TensorFlow..."
3330430ae94277db,[타다]데이터  분석가/사이언티스트,쏘카  제주도  제주,,"통계에  대한  지식  및  머신러닝에  대한  지식을  보유하고  있으며,  데이터  분석  실무  경험이  풍부하신  분  •  R,  Python(Pandas,  Numpy,  Scikit-learn)  등의  데이터  분석을  위한  언어를  1개  이상  능숙하게..."
59bfeb68f785d534,Product  Development  Engineer,KLA-Tencor  경기도  화성,,diffraction  theory  Strong  programming  and  scripting  skills  in  Python  is  highly  desirable.  Strong  background  in  engineering...
6aebabcddef7f514,Field  Application  Engineer,Nearfield  Instruments  경기도  용인,,"troubleshooting.  Preferably  to  have  coding  capability  (Matlab,  Python...etc...  data  analysis,  visualization,  and  algorithm..."
740c1e94e04818f0,연구소  개발부문  연구원  직원  (회로설계/하드웨어설계/머신비전/이미지프로세...,모든  경기도  광명,"연봉  42,000,000원  -  46,000,000원","프로그래밍  가능자  우대S/W  설계  부문  :  -  OPEN  CV,  TENSORFLOW,  YOLO,  CUDA/  Python,  C++,  C  WindowsGUL  APL,  MFC  Lib  활용  가능자.  머신비전/  영상처리  개발자*  전기..."
617dbecdabad02b9,"NAVER,  LINE  서비스  플랫폼  운영",엔아이티서비스  성남  분당구,,"언어(  python,  java,  c언어  등)  초급  수준인  분[우대사항]-  Docker(kubernetes)  관련  지식  보유  및  활용  경험-  Linux  System,  WEB/WAS,  DB운영  경험-  프로그래밍  언어(  python..."
f5aedcc54a200062,(대기업)  디지털솔루션  기술영업/사업개발,인코리아  프로페셔널  성남  분당구,,바일·게임>빅데이터·AI(인공지능)>토탈제어시스템|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>  Python|인터넷·IT·통신·모바일·게임>빅데이터·AI(인공지능)>인공지능(AI)|인터넷·IT·통신·모바일·게임>빅데...
bea73e3b5a9cae56,[대형증권사]  IT보안,인코리아  프로페셔널  서울  강남구,,"기획  운영  -  인증서비스  마케팅  -  신원확인업무  기획  학력사항:  대학교(4년)졸업  -이공계  전공,  C#,  Python,JavaScript,SQL  사용  가능  우대  0  명  근무조건  고용형태:  정규직급여조건:  연봉  협의  후  결정..."
886d3a9fee3da0bf,Diploma  Student  /  Intern  -  HANA  Cloud  De...,SAP  4.3  서울,,"skills:  Proficiency  in  Linux  Coding  skills  in  Scala,  Java,  Python  or  similar  Understand  docker  containers  and  Kubernetes..."
368e303e15b6bdb7,AI  Engineer,GE  Appliances  경기도  성남,,"lite,  TensorRT.  5+  years  of  programming  experience  in  Python,  C/C++  Experiences  working  on  deep  learning  model  optimization..."
69ab0f58743cb713,21년  전문연구요원  (AI엔지니어),Nexon  성남  분당구,,"대상자  -  병역의무가  없거나  면제된  분,  병역의  의무를  마치신  분은  본  공고의  대상에서  제외됨  -  Python에  숙련된  프로그래밍  능력과  머신러닝  라이브러리  활용  경험  -  머신러닝과  강화학습에  관련된  지식  습득  혹은..."
e8a4630bec0783e8,2021  Market  Data  Analyst  -  Seoul,Bloomberg  서울,,"work  experience  using  one  more  programming  language...  Python,  SQL  and  R  Fluency  in  Korean  and  English  (both  spoken..."
c7d3e27d85495e80,Data  Scientist,뱅크샐러드  서울  영등포구,,"기반  예측,  모델링  프로젝트  경험자  데이터  분석/모델링을  위한  언어  및  프레임워크  사용에  익숙하신  분  (  Python,  R,  SQL,  Pandas,  TensorFlow,  Pytorch,  Spark  등)  회사  내부  구성원들과..."
a950808cd086d83a,KAIST  문화기술연구소  비주얼미디어연구실(노준용  교수)  연수연구원  및...,카이스트  4.0  대전  유성구,,"및  비전  분야  박사  학위  소지자  -  컴퓨터  프로그래밍  가능자  (C++,  Python  등  )  ※  콘텐츠  제작  플랫폼  및  프로그램  개발을  위한  논문  구현...  퓨터  프로그래밍  가능자  (C++,  Python  등  )  ※  콘텐츠  제작  플랫..."
0064deb5fa9cbce0,데이터  사이언티스트  모집,카카오  4.0  성남  판교역,,"양한  실험을  통해  알고리즘을  개선합니다.  지원자격  지원자격  하나  이상의  프로그래밍  언어에  익숙한  분(  Python,  Java,  C/C++,  Scala  등)  머신러닝/딥러닝  오픈소스를  이용하여  1년  이상  특정  서비스에  모델..."
35ba221c73ad31a2,Data  Engineer,Barbaricum  경기도  평택,,"data  APIs,  data  modeling,  and  data  warehousing  solutions.  R,  Python,  Ruby,  C++,  Perl,  Java,  SAS,  SPSS,  and  Matlab.  Strong..."
cd40cf786e32f325,사내  및  서비스  보안  담당자  (경력),네오위즈  대한민국,,"GuardDuty,  WAF,  VPC  Flow  Logs  분석  등)이  있으신  분  -  각종  스크립트  언어(Perl,  Python,  shell  script  등)의  활용  능력을  가진  분  -  모바일  게임  앱에  대한  보안  검수  경험이..."
2b2dcd3ffe3d53df,카카오  데이터의  가치를  발굴할  데이터  분석가  모집,카카오  4.0  성남  판교역,,"기술  통계량  이해  및  해석)  데이터  분석  업무를  수행할  수  있는  언어  스킬  필수  SQL  필수  R  또는  Python을  다룰  수  있는  분  (SAS,  SPSS,  GA,  tableau  등  통계  툴만  사용  가능한  경우  제외)  하둡..."
df21e3bb5d773616,Python  Programmer,Mofac  서울  서초구,,개발  –  JAVA  프로그래밍(라이브러리  활용)  –  Spring  프레임  워크  개발  –  Python  API  프로그래밍  우대사항  –  Python  개발  경험  –  Open  Source  라이브러리  개발경험  –  Web  표준에  대한  경험...
1e974ff27c6eb340,Autonomous  Driving  분야  엔지니어,포티투닷  서울  강남구,,"프로그래밍  기술  (C/C++,  Python  등)  -  이동  로봇/드론  관련...  platform  개발  경험  -  뛰어난  프로그래밍  기술  (C/C++,  Python)  -  3D  geometry,  math,  physics  관련  경험  및..."
da5d4dd560fb6f85,Data  Scientist,Garrett  Advancing  Motion  경기도,,"System/Data  Integration  •  High  level  programming  skills  (  Python,  R,  Matlab,  C++  or  Java)  •  Machine  Learning  Algorithms..."
f069d006ba3ffa5a,(신입/경력)  AR&AI  엔지니어,플레이스에이  성남  분당구,,"Engine  중  1개  이상  능숙하게  다룰  수  있다  -  C,  C++,  Python  등  프로그래밍  언어  중  1개  이상  능숙하게  다룰  수  있다...  다룰  수  있다  -  C,  C++,  Python  등  프로그래밍  언어  중  1개..."
2b09f13b5790dd69,2021년  한화시스템  방산부문  프로젝트/기간제  엔지니어  채용(상시),한화그룹  4.2  서울,,분야  경험자  [우대  요건]  무인기  GCS  개발  유경험자  SW시험/분석  도구  개발  유경험자  C/C++/C#/  Python/JAVA  프로그래밍  숙련자  0명  판교  한화인1:1문의하기  활용  지휘통제-SW  계약기간  :  입사  시...
e5448ffc7d6ecf02,FPGA  플랫폼  엔지니어  (딥러닝  하드웨어  프로세서  개발),딥엑스  성남  분당구,"연봉  40,000,000원  -  100,000,000원","사용  경험(Chip  Scope/SignalTap)  -  Language:  Python/Perl,  C/C++  -  Vivado  또는  Synplify  또는...  SignalTap)  -  Language:  Python/Perl,  C/C++..."
649ccf047c868778,"금융  데이터  분석  엔진,  로보어드바이저  개발자",에스비씨엔  서울  영등포구,,"시스템,  머신러닝,  자연어처리.  패턴분석  -  다음  언어에서  최소  한  가지  이상  능숙자:  Java,  C++,  Python,  JavaScript  우대사항  -  석사이상  컴퓨터공학  (Computer  Science)  분야  또는..."
1806287902a1a36e,[데이터센터]  (경력/신입)  카카오  데이터센터  Data  Scientist...,카카오  4.0  성남  판교역,,"않고,  기술이  비즈니스  가치로  변모할  수  있는  그  가능성에  집중합니다.  지원자격  필수사항  Go,  Python,  Scala,  Java,  C/C++  중  하나  이상의  언어에  능숙하신  분  SQL  또는  HiveQL에  능숙하신..."
1ce21b2af70e0407,연구소  개발부문  연구원  직원  (회로설계/하드웨어설계/머신비전/이미지프로세...,모든다해  경기도  광명,"연봉  42,000,000원  -  44,000,000원","프로그래밍  가능자  우대  S/W  설계  부문  :  -  OPEN  CV,  TENSORFLOW,  YOLO,  CUDA/  Python,  C++,  C  WindowsGUL  APL,  MFC  Lib  활용  가능자.  머신비전/  영상처리  개발자  *  전기..."
c130ad24ffc25b72,기술연구소  (AI연구  및  Python개발  /  드론  영상처리),선영종합엔지니어링  고양  덕양구,,어링  기술연구소  (AI연구  및  Python개발  /  드론  영상처리)  채용  4...  프로그래밍  ㆍBig  Data  활용  및  Smart  plant  ㆍR  및  Python  기반  프로그램  개발  ㆍ정부출연사업  제안서  작성  [근무부서  및  직급...
9ab2041ab3380a21,카카오톡  안티어뷰징을  위한  데이터/백엔드  엔지니어  및  머신러닝  전문가  모...,카카오  4.0  성남  판교역,,"Engineer,  Data  Scientist  해당  분야에서  활용되는  언어  및  도구를  능숙하게  다룰  수  있는  분(  Python,  Scala,  PyMC,  PySpark,  Tensorflow  등)  우대  사항  컨테이너  환경에서의..."
6ef3ca96b9c753cd,에프앤가이드  전문연구요원,에프앤가이드  대한민국,,"지보수  관리  -.  자격요건  :  ㆍ학력  :  이공계열  석사학위  이상  취득(예정)자  -.  우대사항  :  ㆍ  SQL,  python,  R  개발경험  소유자  근무조건  -  근무형태  :  정규직  -  모집구분  :  신입(사원급)  -  근무시간..."
f0f2b95e7a929a9d,Senior  Analytics  Consultant,Experian  서울,,commercial  benefits.  Excellent  programing  skills  in  R/  Python.  Experience  of  client  engagements  from  analytics  platform...
07375dc4e800dfa9,추천  시스템  소프트웨어  엔지니어,카카오  4.0  성남  판교역,,"관련  업무  경험자  우대사항  운영체제,  네트워크,  컴파일러,  데이터베이스에  대한  이해가  깊으신  분  Python,  C++,  GPU  프로그래밍  숙련자  대용량/실시간  서비스  개발/운영  경험이  많으신  분  ICPC/TopCoder..."
aa13332a8009c705,Application  Engineer  Korea,IMS  Nanofabrication  경기도  화성,,"You  are  committing  to  support  the  team  in  challenging  situations.  Python,  Office  solutions  and  Linux  experience  is  beneficial..."
4d62f108017056a2,백엔드개발  인공지능바이오제약코스닥기업,대한민국,,"선과  신규  서비스의  UI,  기능을  설계  및  개발""  ※  자격조건  -  python  개발  경험(기본)  -  non-sql  DB,  sql  DB  중  1개  이상...  사용  경험  -  풀스택  개발자  -  python,  C#  동시  사용""  기타정보..."
b8d46981c269ed59,데브옵스  솔루션  개발자,Nexon  성남  분당구,,"자동화  솔루션  개발  -  애플리케이션  배포  자동화  솔루션  개발  지원자격  -  전체  개발  경력  5년  이상  -  Python  ,  Go  등의  서버  사이드  개발  경력  -  RESTful  API에  대한  이해  -  Javascript..."
0f139e8552caa762,매치메이킹  서버  개발,Nexon  성남  분당구,,"습니다.  -  AWS  ECS  -  AWS  Lambda  -  Go  -  Python  -  Redis  사용자의  몰입도를  높이는  매치메이킹  규칙을  구현합...  원자격  -한  가지  이상의  개발  언어(  Python,  C++,  C#,  Go  등..."
9dee1931143097e3,춘천성심병원  스마트선도병원  연구원  채용  공고,한림대학교춘천성심병원  강원도  춘천,,"분석,  전략,  기획  전공자(데이터  사이언티스트  우대,  석사  학위  이상)  또는  관련  실무  경험  2년  이상  python,  R  코딩  가능한  자  계약직  임용  후  평가에  따른  병원의  타사업  연구원으로  지속  채용  예정  2.  전형방법..."
a22173d071050949,AI  Scientist  (NLP)  (remote),MIND  AI  서울  •  원격  근무,"연봉  40,000,000원  -  60,000,000원","field.  *  3+  years  programming  experience,  2+  years  in  Python  especially  in  teams.  *  Thorough  understanding  of  programming..."
466547f7a5577282,자유롭게  소통하며  함께  일할  IT/SW  개발팀  정규직,헤븐트리  경상북도  경산,,"AWS,  네이버  클라우드  등)을  활용한  설계,  개발,  운용  경험  -  Python을  이용한  데이터  처리  및  AI  개발  경험  -  OpenCV를  이용한...  용한  설계,  개발,  운용  경험-  Python을  이용한  데이터  처리  및  AI..."
